subID,trial,cue,coherence,threshold,memoryThinning,congruent,freeChoice,RT,forcedChoice,noise1Frames_obs,signal1Frames_obs,noise2Frames_obs,signal2Frames_obs,noise1Frames,signal1_onset,signal1Frames,noise2_onset,noise2Frames,signal2_onset,signal2Frames,nFrames,startPoint_signal1,startPoint_signal2,accumulatorDifference,differenceFromVis
1,1,0.5,0.61,3,4,neutral,0.0,0.08333333333333333,0,5,,,,57,0.9666666666666667,42,1.6666666666666667,68,2.8,89,256,-1.3701516770864,2.82202205024782,3.44731684851875,3.44731684851875
1,2,0.5,0.61,3,4,neutral,0.0,0.21666666666666667,0,13,,,,47,0.8,31,1.3166666666666667,51,2.1666666666666665,127,256,-0.429190666368474,-2.01707433493709,4.35893418328242,4.35893418328242
1,3,0.5,0.61,3,4,neutral,0.0,0.4166666666666667,0,25,,,,67,1.1333333333333333,43,1.85,48,2.65,98,256,-0.126039224667378,10.5943769673498,3.08781557426517,3.08781557426517
1,4,0.5,0.61,3,4,neutral,1.0,0.2833333333333333,1,17,,,,51,0.8666666666666667,31,1.3833333333333333,49,2.2,125,256,8.65492022553765,11.8470614397589,5.07846390694768,5.07846390694768
1,5,0.5,0.61,3,4,neutral,0.0,0.6166666666666667,0,37,,,,61,1.0333333333333334,49,1.85,46,2.6166666666666667,100,256,-14.7545454780994,-14.2422636684526,3.40315767067822,3.40315767067822
1,6,0.5,0.61,3,4,neutral,1.0,0.4166666666666667,1,25,,,,54,0.9166666666666666,34,1.4833333333333334,47,2.2666666666666666,121,256,10.1146155034623,17.3044791516892,3.76350101344854,3.76350101344854
1,7,0.5,0.61,3,4,neutral,1.0,0.08333333333333333,1,5,,,,48,0.8166666666666667,33,1.3666666666666667,50,2.2,125,256,8.01731722150572,12.9845991515852,4.25898007046016,4.25898007046016
1,8,0.5,0.61,3,4,neutral,0.0,0.35,0,21,,,,49,0.8333333333333334,49,1.65,54,2.55,104,256,-2.20495547122786,7.18339364807525,3.28559571848591,3.28559571848591
1,9,0.5,0.61,3,4,neutral,0.0,0.35,0,21,,,,55,0.9333333333333333,37,1.55,66,2.65,98,256,-3.3100266018515,9.07449781170223,4.70327695112009,4.70327695112009
1,10,0.5,0.61,3,4,neutral,0.0,0.35,0,21,,,,51,0.8666666666666667,32,1.4,47,2.183333333333333,126,256,-1.68782146589561,-4.56504159510816,3.19199845652614,3.19199845652614
1,11,0.5,0.61,3,4,neutral,0.0,0.21666666666666667,0,13,,,,64,1.0833333333333333,35,1.6666666666666667,52,2.533333333333333,105,256,-5.68937357879946,-9.55266902907564,3.38992332252645,3.38992332252645
1,12,0.5,0.61,3,4,neutral,1.0,1.0166666666666666,1,55,5.0,,,55,0.9333333333333333,47,1.7166666666666666,50,2.55,104,256,0.712125049084549,5.24846147485655,2.41900091355187,0.712125049084549
1,13,0.5,0.61,3,4,neutral,0.0,0.35,0,21,,,,64,1.0833333333333333,33,1.6333333333333333,48,2.433333333333333,111,256,1.97522214615089,4.97391855037929,3.34538306211063,3.34538306211063
1,14,0.5,0.61,3,4,neutral,0.0,0.4166666666666667,0,25,,,,48,0.8166666666666667,35,1.4,57,2.35,116,256,-6.86991436067621,-7.30548995964097,4.21492369818599,4.21492369818599
1,15,0.5,0.61,3,4,neutral,0.0,0.21666666666666667,0,13,,,,62,1.05,32,1.5833333333333333,51,2.433333333333333,111,256,-5.97311928950433,-3.51960997447284,5.71812040952559,5.71812040952559
1,16,0.5,0.61,3,4,neutral,1.0,0.4166666666666667,1,25,,,,50,0.85,41,1.5333333333333334,75,2.783333333333333,90,256,3.45243897593482,10.7301152584406,3.14912470691685,3.14912470691685
1,17,0.5,0.61,3,4,neutral,1.0,1.1166666666666667,1,51,15.0,,,51,0.8666666666666667,40,1.5333333333333334,57,2.4833333333333334,108,256,-1.8898291849826,6.63869747521631,4.96421035990198,1.8898291849826
1,18,0.5,0.61,3,4,neutral,1.0,0.15,1,9,,,,47,0.8,41,1.4833333333333334,71,2.6666666666666665,97,256,-0.930451233466592,0.923098703676794,3.16725535966871,3.16725535966871
1,19,0.5,0.61,3,4,neutral,1.0,0.21666666666666667,1,13,,,,68,1.15,45,1.9,63,2.95,80,256,2.28197298755328,6.20843898404894,3.70694736863184,3.70694736863184
1,20,0.5,0.61,3,4,neutral,1.0,0.08333333333333333,1,5,,,,71,1.2,32,1.7333333333333334,49,2.55,104,256,-5.03435419986344,2.51397368117053,3.49600409403521,3.49600409403521
1,21,0.5,0.61,3,4,neutral,0.0,0.016666666666666666,0,1,,,,71,1.2,31,1.7166666666666666,64,2.783333333333333,90,256,-10.0292984689557,-14.3101940220964,3.60904639353771,3.60904639353771
